DATA ENTRADA;DATA ULTIMA SAIDA;;LOJA/FILIAL;;;ADULTO/INFANTIL;;;GENERO;NUMERACAO/CALC;;ENTRADA ESTOQUE;TOTAL DE SAIDA;ID_PROD;NOME PROD;COLEÇÃO;;;VALOR UNITARIO;VALOR REPASSE
02/02/2017;21/02/2017;19;Infantil;;;infantil;;;masculino;11;;200;45;5217;BIQUINI BOTTOM HAVAIANAS SUNSET       ;verao;;; R$ 17,90 ; R$ 26,90 
02/02/2017;07/03/2017;33;Infantil;;;infantil;;;unisex;10;;107;36;5219;BIQUINI BOTTOM HAVAIANAS TREN;verao;;; R$ 16,00 ; R$ 26,90 
02/02/2017;15/02/2017;13;Infantil;;;adulto;;;masculino;38;;160;73;8248;TOALHA HAVAIANAS LOGO VELUDO M          ;edição limitada;;; R$ 32,90 ; R$ 42,90 
02/02/2017;13/02/2017;11;Infantil;;;infantil;;;feminino;20;;214;82;5218;BIQUINI BOTTOM HAVAIANAS HIBISC         ;verao;;; R$ 19,00 ; R$ 25,90 
02/02/2017;16/02/2017;14;Infantil;;;adulto;;;unisex;35;;314;52;8251;CHAVEIRO HAVAIANAS CRYSTAL              ;edição limitada;;; R$ 32,90 ; R$ 42,90 
02/02/2017;01/03/2017;27;Infantil;;;infantil;;;feminino;22;;264;77;7231;BLUSA HAVAIANAS OMBRO DESL REDE CESTARIA;outono;;; R$ 16,90 ; R$ 26,90 
02/02/2017;03/03/2017;29;Infantil;;;adulto;;;masculino;35;;191;63;8266;TOALHA HAVAIANAS FUN N                  ;edição limitada;;; R$ 25,90 ; R$ 32,90 
02/02/2020;15/02/2020;13;franquia;;;adulto;;;unisex;31;;68;95;6223;SANDALIA HAVAIANAS PETS                 ;inverno;;; R$ 20,90 ; R$ 36,90 
02/02/2017;13/02/2017;11;franquia;;;infantil;;;unisex;12;;106;93;8264;BÓIA HAVAIANAS INFLÁVEL                 ;edição limitada;;; R$ 32,90 ; R$ 42,90 
02/02/2017;08/02/2017;6;Infantil;;;adulto;;;unisex;38;;55;75;5220;BIQUINI BOTTOM HAVAIANAS HIBISCO GI     ;verao;;; R$ 16,00 ; R$ 25,90 
02/02/2017;07/03/2017;33;franquia;;;adulto;;;unisex;40;;338;49;5220;BIQUINI BOTTOM HAVAIANAS HIBISCO GI     ;verao;;; R$ 16,00 ; R$ 25,90 
02/02/2017;07/03/2017;33;franquia;;;adulto;;;unisex;37;;340;65;7237;BLUSA HAVAIANAS TS QUADRADA             ;outono;;; R$ 16,00 ; R$ 26,90 
02/02/2017;04/03/2017;30;Infantil;;;adulto;;;masculino;30;;279;82;5216;BIQUINI BOTTOM HAVAIANAS SUNSET PREM;verao;;; R$ 21,90 ; R$ 32,90 
02/02/2017;16/02/2017;14;franquia;;;adulto;;;masculino;35;;301;36;7235;BLUSA HAVAIANAS Y MIX                   ;outono;;; R$ 21,90 ; R$ 36,90 
03/02/2020;09/03/2020;35;franquia;;;infantil;;;unisex;16;;287;88;6225;SANDALIA HAVAIANAS KIDS STARS;inverno;;; R$ 20,90 ; R$ 36,90 
03/02/2017;08/02/2017;5;Infantil;;;adulto;;;masculino;31;;76;75;5219;BIQUINI BOTTOM HAVAIANAS TREN;verao;;; R$ 16,00 ; R$ 26,90 
03/02/2017;18/02/2017;15;Infantil;;;adulto;;;masculino;40;;157;71;5220;BIQUINI BOTTOM HAVAIANAS HIBISCO GI     ;verao;;; R$ 16,00 ; R$ 25,90 
03/02/2017;12/02/2017;9;Infantil;;;infantil;;;unisex;22;;251;53;8245;MEIA HAVAIANAS DEDOS DIVERTIDOS         ;edição limitada;;; R$ 25,90 ; R$ 32,90 
03/02/2020;10/03/2020;36;franquia;;;adulto;;;unisex;37;;78;95;6227;SANDALIA HAVAIANAS KIDS MONSTERS        ;inverno;;; R$ 15,90 ; R$ 26,90 
03/02/2017;21/02/2017;18;Infantil;;;adulto;;;unisex;32;;293;93;5218;BIQUINI BOTTOM HAVAIANAS HIBISC         ;verao;;; R$ 19,00 ; R$ 25,90 
03/02/2020;11/03/2020;37;franquia;;;adulto;;;feminino;30;;219;78;6221;SANDALIA HAVAIANAS JOY         ;inverno;;; R$ 20,90 ; R$ 36,90 
03/02/2020;08/02/2020;5;franquia;;;adulto;;;unisex;31;;192;80;6228;SANDALIA HAVAIANAS TROPICAL C/ KIT      ;inverno;;; R$ 15,90 ; R$ 26,90 
03/02/2020;26/02/2020;23;franquia;;;adulto;;;unisex;37;;228;56;6224;SANDALIA HAVAIANAS KIDS FLORES;inverno;;; R$ 15,90 ; R$ 26,90 
03/02/2017;16/02/2017;13;franquia;;;infantil;;;masculino;17;;150;87;8242;SACOLA HAVAIANAS ORIGINAL COQUEIRO      ;edição limitada;;; R$ 25,90 ; R$ 32,90 
03/02/2017;17/02/2017;14;Infantil;;;infantil;;;unisex;29;;220;60;7238;BLUSA HAVAIANAS VOL LAT DEGRADE ARROZ   ;outono;;; R$ 21,90 ; R$ 36,90 
03/02/2017;11/02/2017;8;Infantil;;;adulto;;;unisex;43;;100;77;8246;BOLSA HAVAIANAS SHOPPING BAG            ;edição limitada;;; R$ 25,90 ; R$ 32,90 
03/02/2017;09/02/2017;6;franquia;;;infantil;;;masculino;24;;185;75;8244;TOALHA HAVAIANAS FELPA P                ;edição limitada;;; R$ 25,90 ; R$ 32,90 
03/02/2020;09/02/2020;6;Infantil;;;adulto;;;masculino;40;;171;81;6228;SANDALIA HAVAIANAS TROPICAL C/ KIT      ;inverno;;; R$ 15,90 ; R$ 26,90 
03/02/2017;06/02/2017;3;franquia;;;infantil;;;masculino;19;;128;43;8244;TOALHA HAVAIANAS FELPA P                ;edição limitada;;; R$ 25,90 ; R$ 32,90 
03/02/2017;08/02/2017;5;Infantil;;;adulto;;;feminino;42;;211;53;5217;BIQUINI BOTTOM HAVAIANAS SUNSET       ;verao;;; R$ 17,90 ; R$ 26,90 
03/02/2017;05/03/2017;30;Infantil;;;adulto;;;unisex;41;;116;64;7241;BLUSA HAVAIANAS QUADRADO DEC ABERTO     ;outono;;; R$ 21,90 ; R$ 32,90 
03/02/2017;15/02/2017;12;Infantil;;;infantil;;;feminino;27;;305;58;8242;SACOLA HAVAIANAS ORIGINAL COQUEIRO      ;edição limitada;;; R$ 25,90 ; R$ 32,90 
03/02/2017;12/02/2017;9;Infantil;;;infantil;;;unisex;28;;326;79;8254;MEIA HAVAIANAS COOL                     ;edição limitada;;; R$ 32,90 ; R$ 42,90 
03/02/2017;14/02/2017;11;franquia;;;adulto;;;unisex;39;;292;64;8243;SACOLA HAVAIANAS ORIGINAL RIO           ;edição limitada;;; R$ 25,90 ; R$ 32,90 
03/02/2020;22/02/2020;19;Infantil;;;adulto;;;masculino;39;;259;64;6227;SANDALIA HAVAIANAS KIDS MONSTERS        ;inverno;;; R$ 15,90 ; R$ 26,90 
03/02/2020;03/03/2020;29;franquia;;;infantil;;;masculino;27;;337;41;6228;SANDALIA HAVAIANAS TROPICAL C/ KIT      ;inverno;;; R$ 15,90 ; R$ 26,90 
03/02/2017;20/02/2017;17;Infantil;;;infantil;;;masculino;23;;179;60;8259;TOALHA HAVAIANAS FUN                    ;edição limitada;;; R$ 32,90 ; R$ 42,90 
03/02/2017;16/02/2017;13;Infantil;;;infantil;;;feminino;15;;317;95;7230;BLUSA HAVAIANAS ASSIM MIX REDE CESTARIA ;outono;;; R$ 21,90 ; R$ 32,90 
03/02/2017;03/03/2017;28;Infantil;;;adulto;;;feminino;35;;320;71;7240;BLUSA M/C HAVAIANAS JAPONESA            ;outono;;; R$ 21,90 ; R$ 36,90 
03/02/2017;08/02/2017;5;Infantil;;;adulto;;;feminino;35;;58;71;8253;CHAVEIRO HAVAIANAS LOGO                 ;edição limitada;;; R$ 32,90 ; R$ 42,90 
03/02/2017;10/02/2017;7;Infantil;;;infantil;;;unisex;16;;80;79;7233;BLUSA HAVAIANAS Y                       ;outono;;; R$ 16,00 ; R$ 26,90 
03/02/2017;07/02/2017;4;franquia;;;adulto;;;masculino;45;;229;83;8254;MEIA HAVAIANAS COOL                     ;edição limitada;;; R$ 32,90 ; R$ 42,90 
03/02/2017;07/03/2017;32;franquia;;;adulto;;;feminino;41;;175;37;5220;BIQUINI BOTTOM HAVAIANAS HIBISCO GI     ;verao;;; R$ 16,00 ; R$ 25,90 
03/02/2017;12/03/2017;37;Infantil;;;adulto;;;feminino;39;;317;44;5218;BIQUINI BOTTOM HAVAIANAS HIBISC         ;verao;;; R$ 19,00 ; R$ 25,90 
03/02/2020;12/02/2020;9;Infantil;;;infantil;;;unisex;15;;348;80;6222;SANDALIA HAVAIANAS BABY ESTAMPAS        ;inverno;;; R$ 20,90 ; R$ 36,90 
03/02/2017;14/02/2017;11;franquia;;;infantil;;;masculino;12;;262;92;7232;BLUSA HAVAIANAS EVASE ONDA NOVA         ;outono;;; R$ 19,90 ; R$ 26,90 
03/02/2017;02/03/2017;27;franquia;;;infantil;;;masculino;25;;305;94;8245;MEIA HAVAIANAS DEDOS DIVERTIDOS         ;edição limitada;;; R$ 25,90 ; R$ 32,90 
03/02/2017;11/02/2017;8;Infantil;;;infantil;;;masculino;23;;219;45;7234;BLUSA HAVAIANAS TRANSPASSADO MIX        ;outono;;; R$ 16,00 ; R$ 26,90 
03/02/2017;17/02/2017;14;Infantil;;;adulto;;;masculino;34;;160;62;8257;MEIA HAVAIANAS FRESH                    ;edição limitada;;; R$ 32,90 ; R$ 42,90 
03/02/2017;21/02/2017;18;franquia;;;infantil;;;feminino;22;;253;85;8261;TOALHA HAVAIANAS HYPE                   ;edição limitada;;; R$ 32,90 ; R$ 42,90 
03/02/2020;04/03/2020;30;franquia;;;infantil;;;unisex;24;;179;54;6224;SANDALIA HAVAIANAS KIDS FLORES;inverno;;; R$ 15,90 ; R$ 26,90 
03/02/2017;09/02/2017;6;franquia;;;adulto;;;feminino;30;;194;84;5218;BIQUINI BOTTOM HAVAIANAS HIBISC         ;verao;;; R$ 19,00 ; R$ 25,90 
03/02/2017;07/02/2017;4;Infantil;;;adulto;;;masculino;44;;162;48;7241;BLUSA HAVAIANAS QUADRADO DEC ABERTO     ;outono;;; R$ 21,90 ; R$ 32,90 
03/02/2017;22/02/2017;19;Infantil;;;adulto;;;feminino;39;;335;96;8252;CHAVEIRO HAVAIANAS ORIGINE              ;edição limitada;;; R$ 25,90 ; R$ 32,90 
03/02/2020;12/03/2020;38;Infantil;;;infantil;;;feminino;26;;179;37;6227;SANDALIA HAVAIANAS KIDS MONSTERS        ;inverno;;; R$ 15,90 ; R$ 26,90 
03/02/2017;12/02/2017;9;franquia;;;adulto;;;feminino;44;;308;40;5220;BIQUINI BOTTOM HAVAIANAS HIBISCO GI     ;verao;;; R$ 16,00 ; R$ 25,90 
03/02/2017;15/02/2017;12;Infantil;;;adulto;;;masculino;40;;171;69;8253;CHAVEIRO HAVAIANAS LOGO                 ;edição limitada;;; R$ 32,90 ; R$ 42,90 
03/02/2020;29/02/2020;26;Infantil;;;infantil;;;unisex;21;;260;85;6224;SANDALIA HAVAIANAS KIDS FLORES;inverno;;; R$ 20,90 ; R$ 36,90 
03/02/2017;08/03/2017;33;franquia;;;adulto;;;unisex;42;;248;49;7241;BLUSA HAVAIANAS QUADRADO DEC ABERTO     ;outono;;; R$ 21,90 ; R$ 32,90 
03/02/2017;05/03/2017;30;Infantil;;;adulto;;;feminino;44;;50;41;8262;CAPA HAVAIANAS SIL CELULAR 4            ;edição limitada;;; R$ 25,90 ; R$ 32,90 
03/02/2020;15/02/2020;12;franquia;;;infantil;;;unisex;17;;250;73;6221;SANDALIA HAVAIANAS JOY         ;inverno;;; R$ 20,90 ; R$ 36,90 
03/02/2017;14/02/2017;11;Infantil;;;adulto;;;unisex;30;;270;74;7235;BLUSA HAVAIANAS Y MIX                   ;outono;;; R$ 21,90 ; R$ 36,90 
04/02/2017;07/02/2017;3;Infantil;;;adulto;;;feminino;40;;138;40;8242;SACOLA HAVAIANAS ORIGINAL COQUEIRO      ;edição limitada;;; R$ 25,90 ; R$ 32,90 
04/02/2017;06/03/2017;30;franquia;;;infantil;;;feminino;24;;197;92;5215;BIQUINI BOTTOM HAVAIANAS ARGOLA BRO     ;verao;;; R$ 16,90 ; R$ 25,90 
04/02/2020;07/02/2020;3;franquia;;;adulto;;;unisex;44;;97;54;6223;SANDALIA HAVAIANAS PETS                 ;inverno;;; R$ 25,90 ; R$ 36,90 
04/02/2017;08/03/2017;32;Infantil;;;infantil;;;feminino;20;;321;76;7233;BLUSA HAVAIANAS Y                       ;outono;;; R$ 16,00 ; R$ 26,90 
04/02/2020;22/02/2020;18;Infantil;;;infantil;;;masculino;10;;176;80;6224;SANDALIA HAVAIANAS KIDS FLORES;inverno;;; R$ 15,90 ; R$ 26,90 
04/02/2017;24/02/2017;20;Infantil;;;adulto;;;feminino;30;;181;77;5220;BIQUINI BOTTOM HAVAIANAS HIBISCO GI     ;verao;;; R$ 16,00 ; R$ 25,90 
04/02/2017;26/02/2017;22;Infantil;;;infantil;;;feminino;26;;188;49;5219;BIQUINI BOTTOM HAVAIANAS TREN;verao;;; R$ 16,00 ; R$ 26,90 
04/02/2017;08/02/2017;4;Infantil;;;infantil;;;masculino;13;;89;62;5219;BIQUINI BOTTOM HAVAIANAS TREN;verao;;; R$ 16,00 ; R$ 26,90 
04/02/2017;16/02/2017;12;franquia;;;infantil;;;unisex;14;;69;52;7240;BLUSA M/C HAVAIANAS JAPONESA            ;outono;;; R$ 21,90 ; R$ 36,90 
04/02/2017;03/03/2017;27;Infantil;;;infantil;;;masculino;20;;262;90;8259;TOALHA HAVAIANAS FUN                    ;edição limitada;;; R$ 32,90 ; R$ 42,90 
04/02/2017;04/03/2017;28;Infantil;;;infantil;;;masculino;28;;199;92;7235;BLUSA HAVAIANAS Y MIX                   ;outono;;; R$ 21,90 ; R$ 36,90 
04/02/2017;07/02/2017;3;franquia;;;infantil;;;feminino;25;;199;78;8254;MEIA HAVAIANAS COOL                     ;edição limitada;;; R$ 32,90 ; R$ 42,90 
04/02/2017;19/02/2017;15;Infantil;;;infantil;;;feminino;24;;324;40;5218;BIQUINI BOTTOM HAVAIANAS HIBISC         ;verao;;; R$ 19,00 ; R$ 25,90 
04/02/2017;06/02/2017;2;Infantil;;;infantil;;;masculino;25;;319;48;7234;BLUSA HAVAIANAS TRANSPASSADO MIX        ;outono;;; R$ 16,00 ; R$ 26,90 
04/02/2017;11/03/2017;35;Infantil;;;adulto;;;masculino;35;;173;53;8262;CAPA HAVAIANAS SIL CELULAR 4            ;edição limitada;;; R$ 25,90 ; R$ 32,90 
04/02/2017;08/02/2017;4;franquia;;;infantil;;;masculino;29;;312;78;8242;SACOLA HAVAIANAS ORIGINAL COQUEIRO      ;edição limitada;;; R$ 25,90 ; R$ 32,90 
04/02/2017;14/02/2017;10;franquia;;;adulto;;;unisex;43;;79;81;8264;BÓIA HAVAIANAS INFLÁVEL                 ;edição limitada;;; R$ 32,90 ; R$ 42,90 
04/02/2017;14/03/2017;38;Infantil;;;adulto;;;unisex;44;;54;92;7230;BLUSA HAVAIANAS ASSIM MIX REDE CESTARIA ;outono;;; R$ 21,90 ; R$ 32,90 
04/02/2017;22/02/2017;18;Infantil;;;infantil;;;feminino;13;;84;90;5220;BIQUINI BOTTOM HAVAIANAS HIBISCO GI     ;verao;;; R$ 16,00 ; R$ 25,90 
04/02/2020;14/02/2020;10;franquia;;;adulto;;;unisex;41;;234;69;6224;SANDALIA HAVAIANAS KIDS FLORES;inverno;;; R$ 25,90 ; R$ 36,90 
04/02/2017;14/02/2017;10;Infantil;;;adulto;;;feminino;42;;264;59;7233;BLUSA HAVAIANAS Y                       ;outono;;; R$ 16,00 ; R$ 26,90 
04/02/2017;26/02/2017;22;Infantil;;;infantil;;;masculino;16;;55;80;5216;BIQUINI BOTTOM HAVAIANAS SUNSET PREM;verao;;; R$ 21,90 ; R$ 32,90 
04/02/2017;20/02/2017;16;Infantil;;;infantil;;;masculino;26;;220;56;5218;BIQUINI BOTTOM HAVAIANAS HIBISC         ;verao;;; R$ 19,00 ; R$ 25,90 
04/02/2017;22/02/2017;18;Infantil;;;adulto;;;masculino;35;;72;38;8261;TOALHA HAVAIANAS HYPE                   ;edição limitada;;; R$ 32,90 ; R$ 42,90 
04/02/2020;27/02/2020;23;Infantil;;;adulto;;;masculino;43;;183;74;6228;SANDALIA HAVAIANAS TROPICAL C/ KIT      ;inverno;;; R$ 25,90 ; R$ 36,90 
04/02/2017;19/02/2017;15;franquia;;;infantil;;;unisex;11;;193;56;8261;TOALHA HAVAIANAS HYPE                   ;edição limitada;;; R$ 32,90 ; R$ 42,90 
04/02/2020;24/02/2020;20;Infantil;;;adulto;;;unisex;44;;211;46;6222;SANDALIA HAVAIANAS BABY ESTAMPAS        ;inverno;;; R$ 15,90 ; R$ 26,90 
04/02/2020;18/02/2020;14;Infantil;;;infantil;;;unisex;12;;268;91;6227;SANDALIA HAVAIANAS KIDS MONSTERS        ;inverno;;; R$ 15,90 ; R$ 26,90 
04/02/2017;16/02/2017;12;franquia;;;infantil;;;feminino;14;;156;70;7237;BLUSA HAVAIANAS TS QUADRADA             ;outono;;; R$ 16,00 ; R$ 26,90 
04/02/2020;17/02/2020;13;Infantil;;;adulto;;;masculino;45;;237;46;6228;SANDALIA HAVAIANAS TROPICAL C/ KIT      ;inverno;;; R$ 15,90 ; R$ 26,90 
04/02/2017;07/02/2017;3;Infantil;;;infantil;;;masculino;13;;253;58;5216;BIQUINI BOTTOM HAVAIANAS SUNSET PREM;verao;;; R$ 21,90 ; R$ 32,90 
04/02/2017;08/02/2017;4;Infantil;;;adulto;;;feminino;30;;175;81;7234;BLUSA HAVAIANAS TRANSPASSADO MIX        ;outono;;; R$ 16,00 ; R$ 26,90 
04/02/2017;07/03/2017;31;franquia;;;infantil;;;feminino;12;;218;95;7239;BLUSA HAVAIANAS PELERINE                ;outono;;; R$ 16,00 ; R$ 26,90 
04/02/2020;21/02/2020;17;franquia;;;infantil;;;feminino;17;;262;66;6221;SANDALIA HAVAIANAS JOY         ;inverno;;; R$ 20,90 ; R$ 36,90 
04/02/2017;15/02/2017;11;Infantil;;;infantil;;;feminino;23;;74;37;7235;BLUSA HAVAIANAS Y MIX                   ;outono;;; R$ 21,90 ; R$ 36,90 
04/02/2017;24/02/2017;20;Infantil;;;adulto;;;unisex;39;;102;94;5218;BIQUINI BOTTOM HAVAIANAS HIBISC         ;verao;;; R$ 19,00 ; R$ 25,90 
04/02/2017;13/02/2017;9;Infantil;;;adulto;;;unisex;44;;105;69;8257;MEIA HAVAIANAS FRESH                    ;edição limitada;;; R$ 32,90 ; R$ 42,90 
04/02/2017;23/02/2017;19;Infantil;;;infantil;;;feminino;16;;195;40;7240;BLUSA M/C HAVAIANAS JAPONESA            ;outono;;; R$ 21,90 ; R$ 36,90 
04/02/2017;22/02/2017;18;Infantil;;;adulto;;;feminino;37;;104;66;5217;BIQUINI BOTTOM HAVAIANAS SUNSET       ;verao;;; R$ 17,90 ; R$ 26,90 
04/02/2017;02/03/2017;26;franquia;;;adulto;;;unisex;31;;62;43;5215;BIQUINI BOTTOM HAVAIANAS ARGOLA BRO     ;verao;;; R$ 16,90 ; R$ 25,90 
04/02/2017;13/02/2017;9;franquia;;;infantil;;;masculino;29;;216;73;5218;BIQUINI BOTTOM HAVAIANAS HIBISC         ;verao;;; R$ 19,00 ; R$ 25,90 
04/02/2017;01/03/2017;25;franquia;;;adulto;;;feminino;45;;73;65;7235;BLUSA HAVAIANAS Y MIX                   ;outono;;; R$ 21,90 ; R$ 36,90 
04/02/2017;16/02/2017;12;Infantil;;;infantil;;;unisex;20;;125;43;5219;BIQUINI BOTTOM HAVAIANAS TREN;verao;;; R$ 16,00 ; R$ 26,90 
04/02/2017;06/03/2017;30;franquia;;;infantil;;;unisex;13;;224;90;5218;BIQUINI BOTTOM HAVAIANAS HIBISC         ;verao;;; R$ 19,00 ; R$ 25,90 
04/02/2017;02/03/2017;26;Infantil;;;infantil;;;feminino;12;;212;49;7240;BLUSA M/C HAVAIANAS JAPONESA            ;outono;;; R$ 21,90 ; R$ 36,90 
04/02/2017;06/02/2017;2;franquia;;;infantil;;;feminino;28;;126;80;7232;BLUSA HAVAIANAS EVASE ONDA NOVA         ;outono;;; R$ 19,90 ; R$ 26,90 
04/02/2020;14/02/2020;10;franquia;;;adulto;;;feminino;37;;89;94;6222;SANDALIA HAVAIANAS BABY ESTAMPAS        ;inverno;;; R$ 15,90 ; R$ 26,90 
04/02/2020;24/02/2020;20;franquia;;;infantil;;;unisex;10;;89;71;6226;SANDALIA HAVAIANAS KIDS RADICAL         ;inverno;;; R$ 20,90 ; R$ 36,90 
05/02/2020;26/02/2020;21;Infantil;;;adulto;;;unisex;41;;176;74;6221;SANDALIA HAVAIANAS JOY         ;inverno;;; R$ 15,90 ; R$ 26,90 
05/02/2017;27/02/2017;22;franquia;;;infantil;;;feminino;13;;71;87;5220;BIQUINI BOTTOM HAVAIANAS HIBISCO GI     ;verao;;; R$ 16,00 ; R$ 25,90 
05/02/2017;20/02/2017;15;franquia;;;adulto;;;masculino;46;;75;91;5217;BIQUINI BOTTOM HAVAIANAS SUNSET       ;verao;;; R$ 17,90 ; R$ 26,90 
05/02/2017;27/02/2017;22;franquia;;;infantil;;;masculino;17;;185;94;7238;BLUSA HAVAIANAS VOL LAT DEGRADE ARROZ   ;outono;;; R$ 21,90 ; R$ 36,90 
05/02/2017;14/03/2017;37;Infantil;;;infantil;;;feminino;22;;187;56;5216;BIQUINI BOTTOM HAVAIANAS SUNSET PREM;verao;;; R$ 21,90 ; R$ 32,90 
05/02/2020;15/02/2020;10;Infantil;;;infantil;;;unisex;25;;336;51;6228;SANDALIA HAVAIANAS TROPICAL C/ KIT      ;inverno;;; R$ 15,90 ; R$ 26,90 
05/02/2017;09/03/2017;32;Infantil;;;infantil;;;unisex;29;;293;36;8246;BOLSA HAVAIANAS SHOPPING BAG            ;edição limitada;;; R$ 25,90 ; R$ 32,90 
05/02/2017;13/02/2017;8;Infantil;;;adulto;;;unisex;37;;172;81;7237;BLUSA HAVAIANAS TS QUADRADA             ;outono;;; R$ 16,00 ; R$ 26,90 
05/02/2017;14/02/2017;9;franquia;;;adulto;;;feminino;32;;102;71;8252;CHAVEIRO HAVAIANAS ORIGINE              ;edição limitada;;; R$ 25,90 ; R$ 32,90 
05/02/2017;22/02/2017;17;franquia;;;adulto;;;unisex;32;;162;65;7238;BLUSA HAVAIANAS VOL LAT DEGRADE ARROZ   ;outono;;; R$ 21,90 ; R$ 36,90 
05/02/2020;03/03/2020;27;Infantil;;;infantil;;;feminino;23;;205;79;6221;SANDALIA HAVAIANAS JOY         ;inverno;;; R$ 20,90 ; R$ 36,90 
05/02/2020;10/03/2020;34;Infantil;;;adulto;;;unisex;46;;340;69;6224;SANDALIA HAVAIANAS KIDS FLORES;inverno;;; R$ 15,90 ; R$ 26,90 
05/02/2017;10/03/2017;33;Infantil;;;adulto;;;unisex;39;;204;53;5215;BIQUINI BOTTOM HAVAIANAS ARGOLA BRO     ;verao;;; R$ 16,90 ; R$ 25,90 
05/02/2017;07/02/2017;2;Infantil;;;infantil;;;feminino;24;;288;76;8255;MEIA HAVAIANAS GRAPHIC                  ;edição limitada;;; R$ 32,90 ; R$ 42,90 
05/02/2017;24/02/2017;19;franquia;;;infantil;;;feminino;16;;81;80;5220;BIQUINI BOTTOM HAVAIANAS HIBISCO GI     ;verao;;; R$ 16,00 ; R$ 25,90 
05/02/2017;09/03/2017;32;franquia;;;adulto;;;masculino;41;;116;36;5216;BIQUINI BOTTOM HAVAIANAS SUNSET PREM;verao;;; R$ 21,90 ; R$ 32,90 
05/02/2017;12/03/2017;35;franquia;;;adulto;;;unisex;36;;101;78;7232;BLUSA HAVAIANAS EVASE ONDA NOVA         ;outono;;; R$ 19,90 ; R$ 26,90 
05/02/2017;08/03/2017;31;Infantil;;;adulto;;;masculino;31;;52;72;8259;TOALHA HAVAIANAS FUN                    ;edição limitada;;; R$ 32,90 ; R$ 42,90 
05/02/2017;07/02/2017;2;Infantil;;;adulto;;;unisex;45;;339;75;5220;BIQUINI BOTTOM HAVAIANAS HIBISCO GI     ;verao;;; R$ 16,00 ; R$ 25,90 
05/02/2020;08/03/2020;32;franquia;;;adulto;;;unisex;35;;274;57;6222;SANDALIA HAVAIANAS BABY ESTAMPAS        ;inverno;;; R$ 20,90 ; R$ 36,90 
05/02/2017;01/03/2017;24;franquia;;;infantil;;;masculino;18;;98;57;7233;BLUSA HAVAIANAS Y                       ;outono;;; R$ 16,00 ; R$ 26,90 
06/02/2017;27/02/2017;21;Infantil;;;infantil;;;feminino;14;;257;68;5217;BIQUINI BOTTOM HAVAIANAS SUNSET       ;verao;;; R$ 17,90 ; R$ 26,90 
06/02/2017;23/02/2017;17;franquia;;;infantil;;;masculino;24;;349;69;5219;BIQUINI BOTTOM HAVAIANAS TREN;verao;;; R$ 16,00 ; R$ 26,90 
06/02/2020;04/03/2020;27;Infantil;;;adulto;;;masculino;39;;317;51;6225;SANDALIA HAVAIANAS KIDS STARS;inverno;;; R$ 15,90 ; R$ 26,90 
06/02/2017;16/03/2017;38;Infantil;;;adulto;;;masculino;33;;148;83;8260;MEIA HAVAIANAS ANIMALS                  ;edição limitada;;; R$ 32,90 ; R$ 42,90 
06/02/2017;16/03/2017;38;Infantil;;;adulto;;;unisex;34;;123;91;7233;BLUSA HAVAIANAS Y                       ;outono;;; R$ 16,00 ; R$ 26,90 
06/02/2020;08/03/2020;31;franquia;;;infantil;;;unisex;18;;122;89;6228;SANDALIA HAVAIANAS TROPICAL C/ KIT      ;inverno;;; R$ 25,90 ; R$ 36,90 
06/02/2017;13/02/2017;7;franquia;;;infantil;;;feminino;17;;178;72;8261;TOALHA HAVAIANAS HYPE                   ;edição limitada;;; R$ 32,90 ; R$ 42,90 
06/02/2017;09/03/2017;31;Infantil;;;adulto;;;masculino;34;;198;62;7236;BLUSA HAVAIANAS EVASE                   ;outono;;; R$ 21,90 ; R$ 32,90 
06/02/2017;11/03/2017;33;Infantil;;;infantil;;;unisex;17;;242;73;8242;SACOLA HAVAIANAS ORIGINAL COQUEIRO      ;edição limitada;;; R$ 25,90 ; R$ 32,90 
06/02/2017;09/03/2017;31;Infantil;;;infantil;;;masculino;14;;243;67;7240;BLUSA M/C HAVAIANAS JAPONESA            ;outono;;; R$ 21,90 ; R$ 36,90 
06/02/2017;11/02/2017;5;franquia;;;infantil;;;feminino;22;;115;53;5215;BIQUINI BOTTOM HAVAIANAS ARGOLA BRO     ;verao;;; R$ 16,90 ; R$ 25,90 
06/02/2017;24/02/2017;18;franquia;;;infantil;;;unisex;25;;278;55;7237;BLUSA HAVAIANAS TS QUADRADA             ;outono;;; R$ 16,00 ; R$ 26,90 
06/02/2020;13/03/2020;36;franquia;;;infantil;;;unisex;22;;92;53;6225;SANDALIA HAVAIANAS KIDS STARS;inverno;;; R$ 25,90 ; R$ 36,90 
06/02/2017;19/02/2017;13;franquia;;;infantil;;;unisex;21;;189;77;7238;BLUSA HAVAIANAS VOL LAT DEGRADE ARROZ   ;outono;;; R$ 21,90 ; R$ 36,90 
06/02/2017;04/03/2017;26;Infantil;;;adulto;;;unisex;34;;286;60;8261;TOALHA HAVAIANAS HYPE                   ;edição limitada;;; R$ 32,90 ; R$ 42,90 
06/02/2017;10/02/2017;4;franquia;;;adulto;;;feminino;31;;215;84;8251;CHAVEIRO HAVAIANAS CRYSTAL              ;edição limitada;;; R$ 32,90 ; R$ 42,90 
06/02/2017;24/02/2017;18;Infantil;;;infantil;;;feminino;15;;220;42;8254;MEIA HAVAIANAS COOL                     ;edição limitada;;; R$ 32,90 ; R$ 42,90 
